run,step,H_p_bar_t,H_pt,KL_pt_ps,L_iso,L_iso_cov,L_iso_mean,batch_KL,grad_norm_total,infonce_acc,loss,lr,neg_cos,pos_cos,teacher_momentum,teacher_temp
r8_bert_coviso_sched_optuna_t50_s42,1420,9.0098,8.9729,0.0014,0.0188,0.0106,0.0082,0.065,0.1494,,9.0848,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1430,9.0098,8.9726,0.0017,0.0191,0.0106,0.0085,0.0656,0.1729,,9.0864,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1440,9.0092,8.973,0.0022,0.0185,0.0105,0.008,0.0626,0.1916,,9.0838,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1450,9.0097,8.9728,0.0019,0.0201,0.0107,0.0094,0.0642,0.1971,,9.0928,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1460,9.0094,8.9718,0.0016,0.0196,0.0108,0.0089,0.066,0.1737,,9.0887,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1470,9.0094,8.9714,0.0022,0.0182,0.0103,0.0079,0.0649,0.2041,,9.0807,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1480,9.0098,8.9717,0.0023,0.018,0.0101,0.0079,0.0672,0.1742,,9.08,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1490,9.0098,8.973,0.0019,0.0196,0.0104,0.0092,0.0648,0.1824,,9.09,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s42,1499,9.0095,8.973,0.0016,0.0195,0.0107,0.0088,0.0645,0.1714,,9.0889,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,0,8.8492,8.7391,0.1321,,,,0.0226,0.2675,,8.8712,,,,0.997,0.0494
r8_bert_coviso_sched_optuna_t50_s43,10,8.9761,8.8819,0.0443,,,,0.0303,0.1582,,8.9262,,,,0.997,0.0509
r8_bert_coviso_sched_optuna_t50_s43,20,9.0044,8.9115,0.0275,,,,0.0541,0.1052,,8.9391,,,,0.997,0.0553
r8_bert_coviso_sched_optuna_t50_s43,30,9.0082,8.9333,0.0172,,,,0.0604,0.0943,,8.9505,,,,0.997,0.0623
r8_bert_coviso_sched_optuna_t50_s43,40,9.0089,8.951,0.0099,,,,0.061,0.0974,,8.9609,,,,0.997,0.0714
r8_bert_coviso_sched_optuna_t50_s43,50,9.0089,8.9594,0.0067,,,,0.0653,0.0733,,8.9661,,,,0.997,0.082
r8_bert_coviso_sched_optuna_t50_s43,60,9.0094,8.97,0.033,0.1803,0.0258,0.1545,0.0515,3.0468,,10.0621,,,,0.997,0.0932
r8_bert_coviso_sched_optuna_t50_s43,70,9.0099,8.9762,0.027,0.1016,0.0153,0.0863,0.0606,1.0297,,9.6001,,,,0.997,0.1044
r8_bert_coviso_sched_optuna_t50_s43,80,9.0095,8.978,0.0268,0.0705,0.0167,0.0538,0.0574,0.8166,,9.4188,,,,0.9971,0.1147
r8_bert_coviso_sched_optuna_t50_s43,90,9.0096,8.9833,0.018,0.0725,0.016,0.0566,0.0534,0.743,,9.4272,,,,0.9971,0.1234
r8_bert_coviso_sched_optuna_t50_s43,100,9.0101,8.9836,0.0166,0.0522,0.0174,0.0348,0.0485,0.567,,9.3068,,,,0.9971,0.1299
r8_bert_coviso_sched_optuna_t50_s43,110,9.0098,8.9823,0.013,0.0396,0.0141,0.0255,0.0433,0.3751,,9.228,,,,0.9971,0.1338
r8_bert_coviso_sched_optuna_t50_s43,120,9.0101,8.9836,0.0123,0.0332,0.0143,0.019,0.04,0.3535,,9.191,,,,0.9971,0.1348
r8_bert_coviso_sched_optuna_t50_s43,130,9.0097,8.9807,0.0116,0.031,0.0142,0.0169,0.0366,0.3761,,9.1746,,,,0.9972,0.1348
r8_bert_coviso_sched_optuna_t50_s43,140,9.0099,8.9811,0.0114,0.0344,0.0142,0.0202,0.0383,0.3773,,9.1946,,,,0.9972,0.1348
r8_bert_coviso_sched_optuna_t50_s43,150,9.0094,8.9786,0.0097,0.0312,0.0133,0.0179,0.038,0.2901,,9.1717,,,,0.9972,0.1348
r8_bert_coviso_sched_optuna_t50_s43,160,9.0098,8.9799,0.0102,0.0332,0.0136,0.0196,0.0404,0.3984,,9.1851,,,,0.9972,0.1348
r8_bert_coviso_sched_optuna_t50_s43,170,9.0097,8.9789,0.0086,0.0312,0.0137,0.0175,0.0415,0.286,,9.1709,,,,0.9973,0.1348
r8_bert_coviso_sched_optuna_t50_s43,180,9.0098,8.9794,0.0092,0.0327,0.0132,0.0195,0.0434,0.3401,,9.1807,,,,0.9973,0.1348
r8_bert_coviso_sched_optuna_t50_s43,190,9.01,8.9799,0.008,0.0341,0.013,0.0211,0.0425,0.4155,,9.1881,,,,0.9973,0.1348
r8_bert_coviso_sched_optuna_t50_s43,200,9.0099,8.9793,0.008,0.0328,0.0131,0.0198,0.0453,0.3862,,9.1803,,,,0.9974,0.1348
r8_bert_coviso_sched_optuna_t50_s43,210,9.01,8.979,0.0076,0.0294,0.0125,0.017,0.046,0.316,,9.1594,,,,0.9974,0.1348
r8_bert_coviso_sched_optuna_t50_s43,220,9.0098,8.9791,0.008,0.0304,0.0126,0.0178,0.0456,0.3414,,9.1656,,,,0.9974,0.1348
r8_bert_coviso_sched_optuna_t50_s43,230,9.0098,8.9782,0.0071,0.0337,0.0126,0.0212,0.0464,0.3787,,9.1835,,,,0.9975,0.1348
r8_bert_coviso_sched_optuna_t50_s43,240,9.0098,8.9791,0.0071,0.0306,0.0121,0.0185,0.0468,0.2838,,9.1659,,,,0.9975,0.1348
r8_bert_coviso_sched_optuna_t50_s43,250,9.0097,8.9794,0.0077,0.0315,0.0124,0.019,0.0456,0.3432,,9.1719,,,,0.9975,0.1348
r8_bert_coviso_sched_optuna_t50_s43,260,9.0095,8.9784,0.0068,0.0313,0.0125,0.0188,0.0466,0.315,,9.1691,,,,0.9976,0.1348
r8_bert_coviso_sched_optuna_t50_s43,270,9.0099,8.9786,0.0069,0.0271,0.0122,0.0149,0.0488,0.2979,,9.145,,,,0.9976,0.1348
r8_bert_coviso_sched_optuna_t50_s43,280,9.0097,8.9785,0.007,0.0299,0.0129,0.0169,0.0487,0.3489,,9.1609,,,,0.9977,0.1348
r8_bert_coviso_sched_optuna_t50_s43,290,9.0098,8.9777,0.0074,0.0281,0.0122,0.0158,0.0479,0.3224,,9.1499,,,,0.9977,0.1348
r8_bert_coviso_sched_optuna_t50_s43,300,9.0096,8.9782,0.006,0.0296,0.0125,0.0171,0.0493,0.2644,,9.1581,,,,0.9977,0.1348
r8_bert_coviso_sched_optuna_t50_s43,310,9.0098,8.9782,0.0058,0.0292,0.0123,0.0169,0.0488,0.3233,,9.1558,,,,0.9978,0.1348
r8_bert_coviso_sched_optuna_t50_s43,320,9.0101,8.978,0.0057,0.0256,0.0119,0.0137,0.0491,0.2247,,9.1338,,,,0.9978,0.1348
r8_bert_coviso_sched_optuna_t50_s43,330,9.01,8.9779,0.0063,0.0286,0.0118,0.0168,0.0516,0.3042,,9.1524,,,,0.9978,0.1348
r8_bert_coviso_sched_optuna_t50_s43,340,9.01,8.9776,0.0078,0.0286,0.012,0.0166,0.0515,0.3477,,9.1535,,,,0.9979,0.1348
r8_bert_coviso_sched_optuna_t50_s43,350,9.0098,8.9786,0.0063,0.0265,0.0119,0.0146,0.0499,0.2667,,9.1405,,,,0.9979,0.1348
r8_bert_coviso_sched_optuna_t50_s43,360,9.0099,8.9774,0.0062,0.0281,0.0118,0.0163,0.0521,0.3088,,9.1485,,,,0.998,0.1348
r8_bert_coviso_sched_optuna_t50_s43,370,9.0097,8.9781,0.0062,0.0288,0.0117,0.0171,0.05,0.2865,,9.1534,,,,0.998,0.1348
r8_bert_coviso_sched_optuna_t50_s43,380,9.0098,8.9775,0.0058,0.024,0.0117,0.0123,0.0504,0.206,,9.1241,,,,0.998,0.1348
r8_bert_coviso_sched_optuna_t50_s43,390,9.0096,8.9786,0.0054,0.027,0.0122,0.0148,0.0507,0.2831,,9.1429,,,,0.9981,0.1348
r8_bert_coviso_sched_optuna_t50_s43,400,9.0098,8.9775,0.0066,0.0268,0.011,0.0158,0.0516,0.2845,,9.1418,,,,0.9981,0.1348
r8_bert_coviso_sched_optuna_t50_s43,410,9.0099,8.978,0.0055,0.0265,0.0116,0.0149,0.0509,0.2534,,9.1391,,,,0.9981,0.1348
r8_bert_coviso_sched_optuna_t50_s43,420,9.0099,8.9768,0.005,0.026,0.0119,0.0141,0.0532,0.2349,,9.1346,,,,0.9982,0.1348
r8_bert_coviso_sched_optuna_t50_s43,430,9.01,8.9778,0.005,0.0272,0.012,0.0152,0.0528,0.2399,,9.1424,,,,0.9982,0.1348
r8_bert_coviso_sched_optuna_t50_s43,440,9.0096,8.9782,0.005,0.026,0.0112,0.0148,0.0514,0.2915,,9.1357,,,,0.9982,0.1348
r8_bert_coviso_sched_optuna_t50_s43,450,9.01,8.9778,0.0047,0.0267,0.0117,0.015,0.0505,0.2727,,9.1395,,,,0.9983,0.1348
r8_bert_coviso_sched_optuna_t50_s43,460,9.01,8.9776,0.005,0.0262,0.0116,0.0146,0.0537,0.2706,,9.1364,,,,0.9983,0.1348
r8_bert_coviso_sched_optuna_t50_s43,470,9.0099,8.9776,0.0048,0.0256,0.0115,0.0141,0.0538,0.2483,,9.1329,,,,0.9983,0.1348
r8_bert_coviso_sched_optuna_t50_s43,480,9.0099,8.9779,0.0041,0.0262,0.0114,0.0148,0.0531,0.2513,,9.1359,,,,0.9983,0.1348
r8_bert_coviso_sched_optuna_t50_s43,490,9.0097,8.9777,0.0043,0.0284,0.0121,0.0162,0.0535,0.2397,,9.1486,,,,0.9984,0.1348
r8_bert_coviso_sched_optuna_t50_s43,500,9.0098,8.9775,0.0054,0.0266,0.0117,0.0149,0.0549,0.2468,,9.1392,,,,0.9984,0.1348
r8_bert_coviso_sched_optuna_t50_s43,510,9.0097,8.9773,0.0049,0.0269,0.0121,0.0148,0.0548,0.2641,,9.14,,,,0.9984,0.1348
r8_bert_coviso_sched_optuna_t50_s43,520,9.0097,8.9772,0.0051,0.0257,0.0112,0.0145,0.0531,0.2667,,9.1333,,,,0.9984,0.1348
r8_bert_coviso_sched_optuna_t50_s43,530,9.0099,8.9772,0.005,0.0245,0.0113,0.0132,0.055,0.2576,,9.1261,,,,0.9984,0.1348
r8_bert_coviso_sched_optuna_t50_s43,540,9.0096,8.9767,0.0045,0.0248,0.0111,0.0137,0.0542,0.2531,,9.1269,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,550,9.0096,8.978,0.0046,0.0264,0.0119,0.0146,0.0553,0.26,,9.1378,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,560,9.0097,8.977,0.0052,0.0255,0.0115,0.014,0.0543,0.2508,,9.1319,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,570,9.0096,8.9776,0.0038,0.0263,0.0119,0.0144,0.0536,0.2478,,9.1358,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,580,9.0096,8.9768,0.0052,0.0239,0.0109,0.013,0.0553,0.26,,9.1226,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,590,9.0097,8.977,0.0046,0.0238,0.0112,0.0126,0.0545,0.2325,,9.1214,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,600,9.0096,8.9773,0.0041,0.0241,0.0112,0.0129,0.0543,0.2086,,9.1232,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,610,9.0099,8.9773,0.004,0.0264,0.0115,0.0149,0.0543,0.244,,9.1366,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,620,9.0095,8.9765,0.004,0.0253,0.0116,0.0137,0.0561,0.2624,,9.1292,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,630,9.0094,8.9769,0.0041,0.0257,0.0117,0.0139,0.0547,0.2303,,9.1316,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,640,9.0101,8.9772,0.0046,0.025,0.0114,0.0136,0.055,0.2454,,9.1286,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,650,9.0101,8.9771,0.0038,0.0257,0.0113,0.0144,0.0545,0.2338,,9.132,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,660,9.0094,8.9765,0.004,0.0251,0.0116,0.0135,0.0557,0.2299,,9.1281,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,670,9.0098,8.9767,0.0035,0.0222,0.0109,0.0113,0.0572,0.1945,,9.1106,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,680,9.0097,8.9766,0.0035,0.0253,0.0114,0.0139,0.057,0.2743,,9.1286,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,690,9.0101,8.976,0.0043,0.0244,0.0116,0.0127,0.0599,0.2619,,9.1235,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,700,9.0096,8.9768,0.0035,0.0241,0.011,0.0131,0.0543,0.2262,,9.1219,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,710,9.0091,8.9762,0.0039,0.0234,0.0111,0.0122,0.0562,0.2109,,9.1174,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,720,9.0097,8.9764,0.0047,0.0268,0.0114,0.0154,0.0582,0.2805,,9.1385,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,730,9.0098,8.9759,0.0044,0.0218,0.0109,0.0109,0.0577,0.2219,,9.1085,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,740,9.01,8.9765,0.0035,0.0236,0.0116,0.0121,0.0586,0.2921,,9.1189,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,750,9.0098,8.9757,0.0034,0.022,0.0113,0.0107,0.0587,0.1902,,9.1085,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,760,9.0097,8.9767,0.0038,0.0217,0.0108,0.0108,0.0571,0.2036,,9.1079,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,770,9.0097,8.9758,0.0032,0.0237,0.0113,0.0125,0.0582,0.212,,9.1182,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,780,9.0096,8.9763,0.0033,0.0209,0.0106,0.0103,0.0593,0.201,,9.1026,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,790,9.0099,8.9762,0.003,0.0229,0.0108,0.0121,0.0582,0.2164,,9.1137,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,800,9.0096,8.9753,0.0039,0.0226,0.0113,0.0113,0.0579,0.2657,,9.1117,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,810,9.01,8.9769,0.0031,0.0232,0.0113,0.0119,0.0578,0.2282,,9.1161,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,820,9.0094,8.9755,0.0039,0.0217,0.0108,0.0109,0.0575,0.2084,,9.107,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,830,9.01,8.976,0.0037,0.0207,0.0109,0.0098,0.0607,0.207,,9.1012,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,840,9.0096,8.9758,0.0041,0.0212,0.011,0.0102,0.0588,0.229,,9.1047,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,850,9.0096,8.9757,0.0029,0.0208,0.011,0.0098,0.058,0.2024,,9.1008,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,860,9.01,8.9751,0.0031,0.0216,0.0109,0.0107,0.0607,0.2069,,9.1051,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,870,9.0095,8.9757,0.0035,0.0239,0.0116,0.0124,0.0588,0.2701,,9.1199,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,880,9.01,8.9756,0.0034,0.0222,0.0109,0.0113,0.0604,0.2073,,9.1093,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,890,9.0093,8.9748,0.0031,0.0206,0.0105,0.0101,0.06,0.2028,,9.099,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,900,9.0095,8.9751,0.0026,0.022,0.0107,0.0112,0.0597,0.194,,9.1067,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,910,9.0094,8.9748,0.0027,0.0216,0.0109,0.0107,0.0599,0.1939,,9.1041,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,920,9.0099,8.9754,0.0025,0.0205,0.0109,0.0096,0.0606,0.197,,9.098,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,930,9.0098,8.9751,0.0031,0.0201,0.0106,0.0095,0.0612,0.1884,,9.0963,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,940,9.0096,8.9752,0.0028,0.0214,0.0106,0.0108,0.0604,0.196,,9.1038,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,950,9.0097,8.9747,0.0025,0.0212,0.0109,0.0103,0.0614,0.2005,,9.1019,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,960,9.0097,8.975,0.003,0.023,0.0111,0.0119,0.0628,0.248,,9.1128,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,970,9.0099,8.9748,0.0029,0.0213,0.0107,0.0106,0.0618,0.2447,,9.1029,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,980,9.0092,8.9754,0.0021,0.022,0.0112,0.0108,0.0583,0.1931,,9.1065,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,990,9.0095,8.9746,0.0033,0.0204,0.0104,0.01,0.061,0.2055,,9.0979,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1000,9.0097,8.9754,0.0033,0.0201,0.0106,0.0094,0.0602,0.2173,,9.0966,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1010,9.0096,8.9748,0.0023,0.0213,0.0107,0.0105,0.0608,0.1938,,9.1021,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1020,9.0097,8.9747,0.0018,0.0198,0.0106,0.0092,0.0636,0.1547,,9.0926,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1030,9.0092,8.9746,0.0023,0.0207,0.0111,0.0096,0.0621,0.2018,,9.0983,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1040,9.0098,8.9746,0.002,0.0214,0.0112,0.0102,0.0624,0.1922,,9.1025,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1050,9.0098,8.9744,0.002,0.0201,0.0109,0.0093,0.0639,0.1772,,9.0945,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1060,9.0098,8.9746,0.0021,0.0194,0.0108,0.0086,0.0613,0.1697,,9.0904,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1070,9.0099,8.974,0.0023,0.0194,0.0107,0.0087,0.0637,0.1831,,9.0906,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1080,9.0095,8.9734,0.0024,0.021,0.011,0.01,0.0648,0.2099,,9.0992,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1090,9.0094,8.9741,0.0022,0.0204,0.0109,0.0095,0.0624,0.1852,,9.096,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1100,9.0097,8.974,0.002,0.0193,0.0108,0.0085,0.0611,0.1611,,9.0893,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1110,9.0096,8.9745,0.0027,0.0198,0.0107,0.0091,0.0626,0.2329,,9.0934,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1120,9.0103,8.9738,0.0021,0.0186,0.0106,0.008,0.0643,0.1578,,9.0853,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1130,9.0092,8.9726,0.002,0.0189,0.0103,0.0086,0.0652,0.2063,,9.0853,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1140,9.0095,8.974,0.0017,0.0209,0.0108,0.0101,0.0646,0.1993,,9.0982,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1150,9.0097,8.9742,0.0026,0.0195,0.0105,0.0089,0.0629,0.2952,,9.0911,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1160,9.0098,8.9738,0.0022,0.0194,0.0107,0.0087,0.0642,0.1852,,9.09,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1170,9.0099,8.9745,0.002,0.0181,0.0103,0.0078,0.0635,0.1704,,9.0829,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1180,9.01,8.9732,0.0023,0.019,0.0106,0.0084,0.0663,0.1597,,9.0871,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1190,9.0095,8.9733,0.0017,0.02,0.0109,0.009,0.0642,0.1879,,9.0923,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1200,9.0098,8.9731,0.0017,0.0189,0.0108,0.0082,0.0656,0.1739,,9.086,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1210,9.0095,8.9738,0.0019,0.0203,0.0107,0.0096,0.0632,0.1786,,9.0947,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1220,9.01,8.9732,0.0025,0.0179,0.0105,0.0074,0.0645,0.1601,,9.0807,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1230,9.0096,8.9727,0.0018,0.0197,0.0107,0.009,0.0665,0.1697,,9.0902,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1240,9.0095,8.9731,0.0024,0.0188,0.0104,0.0083,0.0674,0.1733,,9.0856,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1250,9.0097,8.9729,0.0026,0.0192,0.0106,0.0086,0.0658,0.2244,,9.0881,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1260,9.0098,8.973,0.0017,0.0189,0.0108,0.0082,0.0655,0.1693,,9.0859,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1270,9.0094,8.9731,0.0017,0.0197,0.0104,0.0093,0.0644,0.1763,,9.0905,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1280,9.0097,8.9729,0.0019,0.0174,0.0105,0.007,0.0666,0.1536,,9.0773,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1290,9.0098,8.9731,0.0022,0.0182,0.0107,0.0075,0.0662,0.15,,9.0822,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1300,9.0093,8.972,0.0018,0.0184,0.0102,0.0082,0.0668,0.1748,,9.0819,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1310,9.0095,8.9718,0.002,0.019,0.0105,0.0084,0.0657,0.1599,,9.0852,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1320,9.0098,8.9728,0.0019,0.0182,0.0106,0.0076,0.0641,0.1539,,9.0817,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1330,9.0099,8.9726,0.0023,0.0183,0.0103,0.008,0.0673,0.1981,,9.0822,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1340,9.0093,8.9725,0.0015,0.0205,0.0108,0.0097,0.0653,0.2129,,9.0944,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1350,9.0095,8.9728,0.0017,0.0177,0.0103,0.0074,0.064,0.1627,,9.0787,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1360,9.0096,8.9714,0.0017,0.0193,0.0105,0.0088,0.0687,0.1726,,9.0866,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1370,9.0098,8.9723,0.0018,0.0189,0.0109,0.008,0.0642,0.1897,,9.085,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1380,9.0096,8.9724,0.0015,0.0182,0.0106,0.0075,0.0644,0.1471,,9.0806,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1390,9.0096,8.9722,0.0024,0.0193,0.0105,0.0088,0.0635,0.1912,,9.0878,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1400,9.0096,8.9713,0.0023,0.0182,0.0107,0.0075,0.0672,0.1789,,9.0803,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1410,9.0097,8.9723,0.0023,0.0178,0.0103,0.0075,0.0658,0.1551,,9.0791,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1420,9.0097,8.9724,0.0019,0.0188,0.0107,0.0082,0.0648,0.1659,,9.085,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1430,9.0098,8.9727,0.0023,0.0183,0.0105,0.0078,0.0651,0.1571,,9.0824,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1440,9.0095,8.9722,0.0017,0.0185,0.0107,0.0078,0.0658,0.1606,,9.0825,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1450,9.0099,8.9717,0.0021,0.019,0.0105,0.0086,0.0673,0.1748,,9.0855,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1460,9.0099,8.9722,0.0026,0.0192,0.0106,0.0086,0.0637,0.1976,,9.0877,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1470,9.0092,8.9721,0.0025,0.0192,0.0104,0.0087,0.0635,0.2353,,9.0872,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1480,9.0095,8.9714,0.0014,0.0189,0.0107,0.0083,0.0654,0.1537,,9.0839,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1490,9.0096,8.9718,0.0019,0.0184,0.0106,0.0078,0.0653,0.1496,,9.0818,,,,0.9985,0.1348
r8_bert_coviso_sched_optuna_t50_s43,1499,9.0096,8.972,0.002,0.0179,0.0106,0.0073,0.0653,0.1709,,9.0789,,,,0.9985,0.1348
